Date,Average_views_per_viewer,Unique_viewers,Click_rate_(%),Impressions,Comments,Shares,Dislikes,Likes,Average_viewed_(%),Videos_published,Subscribers,Views,Watch_hours,Average_view_sec,Revenue_(USD)
2020-04-03,1.6399,5835.0,7.12,110925.0,17.0,28.0,6.0,542.0,30.19,0.0,183.0,9569.0,508.4378,191.0,1.701
2020-04-04,1.62,6771.0,6.47,137881.0,32.0,30.0,5.0,520.0,30.4,0.0,182.0,10969.0,583.1728,191.0,1.607
2020-04-05,1.5106,11335.0,5.94,231015.0,27.0,35.0,13.0,630.0,28.33,0.0,267.0,17123.0,837.5345,176.0,1.633
2020-04-06,1.6048,12107.0,6.7,229546.0,42.0,36.0,18.0,755.0,28.37,0.0,329.0,19429.0,929.0794,172.0,1.997
2020-04-07,1.5645,13303.0,6.79,245837.0,86.0,52.0,15.0,946.0,30.86,1.0,257.0,20812.0,1027.2406,177.0,3.143
2020-04-08,1.5317,14167.0,6.72,259860.0,53.0,59.0,23.0,880.0,30.72,0.0,329.0,21699.0,1013.6158,168.0,3.163
2020-04-09,1.4613,20106.0,6.91,342867.0,52.0,89.0,30.0,1054.0,30.75,0.0,456.0,29381.0,1301.3927,159.0,4.438
2020-04-10,1.4814,17275.0,6.78,299587.0,53.0,50.0,24.0,925.0,29.08,0.0,327.0,25591.0,1115.5265,156.0,4.954
2020-04-11,1.4912,13684.0,6.51,247477.0,35.0,45.0,27.0,723.0,28.75,0.0,296.0,20406.0,887.626,156.0,3.649
2020-04-12,1.4452,11463.0,6.52,201979.0,23.0,39.0,16.0,599.0,29.32,0.0,189.0,16566.0,704.7571,153.0,2.473
2020-04-13,1.4445,12236.0,6.51,214307.0,41.0,42.0,23.0,543.0,28.55,0.0,208.0,17675.0,736.9601,150.0,2.994
2020-04-14,1.5346,11108.0,6.4,207673.0,174.0,55.0,20.0,1075.0,30.15,1.0,234.0,17046.0,874.4696,184.0,2.682
2020-04-15,1.5446,9257.0,6.44,174511.0,82.0,43.0,11.0,601.0,30.99,0.0,215.0,14298.0,698.7409,175.0,1.805
2020-04-16,1.5557,7939.0,6.38,151998.0,36.0,30.0,13.0,513.0,30.72,0.0,168.0,12351.0,595.9575,173.0,1.292
2020-04-17,1.6013,6483.0,6.25,129298.0,53.0,29.0,5.0,486.0,29.54,0.0,159.0,10381.0,516.0593,178.0,1.413
2020-04-18,1.6982,5838.0,6.14,126287.0,46.0,30.0,7.0,494.0,29.09,0.0,224.0,9914.0,507.8912,184.0,1.206
2020-04-19,1.6148,6210.0,6.32,125167.0,46.0,30.0,9.0,448.0,29.5,0.0,212.0,10028.0,499.493,179.0,0.95
2020-04-20,1.5709,7835.0,6.59,148504.0,55.0,38.0,12.0,573.0,30.72,0.0,259.0,12308.0,603.3319,176.0,1.509
2020-04-21,1.5724,8302.0,6.39,161153.0,73.0,46.0,11.0,718.0,29.6,0.0,382.0,13054.0,668.303,184.0,1.102
2020-04-22,1.5966,8897.0,6.33,176802.0,72.0,45.0,8.0,749.0,27.59,0.0,428.0,14205.0,704.8692,178.0,1.406
2020-04-23,1.583,10154.0,6.35,201382.0,68.0,49.0,12.0,818.0,28.25,0.0,443.0,16074.0,782.9737,175.0,1.576
2020-04-24,1.6278,8485.0,6.29,171220.0,52.0,51.0,14.0,774.0,27.18,0.0,440.0,13812.0,696.2633,181.0,1.614
2020-04-25,1.6181,14469.0,6.66,272790.0,238.0,78.0,24.0,1784.0,31.28,1.0,589.0,23413.0,1296.6435,199.0,3.263
2020-04-26,1.5678,15098.0,6.0,306393.0,143.0,78.0,22.0,1367.0,31.24,0.0,580.0,23670.0,1293.9541,196.0,3.071
2020-04-27,1.6414,12433.0,5.65,278552.0,119.0,58.0,16.0,1133.0,29.09,0.0,663.0,20408.0,1121.6348,197.0,2.723
2020-04-28,1.6619,11600.0,5.62,262950.0,90.0,57.0,15.0,1036.0,28.22,0.0,561.0,19278.0,1029.9389,192.0,2.618
2020-04-29,1.5937,11148.0,5.57,245292.0,79.0,54.0,17.0,986.0,27.17,0.0,556.0,17767.0,920.4398,186.0,2.654
2020-04-30,1.6366,10268.0,5.64,226161.0,82.0,75.0,16.0,813.0,27.25,0.0,510.0,16805.0,869.8793,186.0,1.949
2020-05-01,1.6722,10354.0,5.98,213931.0,241.0,76.0,13.0,1378.0,29.14,1.0,357.0,17314.0,929.188,193.0,2.463
2020-05-02,1.7496,7747.0,5.85,168355.0,112.0,64.0,11.0,816.0,29.9,0.0,263.0,13554.0,725.4565,192.0,2.087
2020-05-03,1.7639,5628.0,5.94,120922.0,50.0,38.0,8.0,561.0,29.16,0.0,216.0,9927.0,548.2715,198.0,1.35
2020-05-04,1.72,5407.0,5.88,118443.0,42.0,48.0,10.0,436.0,28.8,0.0,236.0,9300.0,502.9807,194.0,1.306
2020-05-05,1.7853,4382.0,6.0,96526.0,49.0,13.0,6.0,382.0,29.01,0.0,183.0,7823.0,434.6962,200.0,1.189
2020-05-06,1.8067,4288.0,6.16,93017.0,51.0,20.0,6.0,350.0,27.27,0.0,187.0,7747.0,407.7786,189.0,1.032
2020-05-07,1.7682,4124.0,6.11,87196.0,49.0,28.0,5.0,369.0,27.12,0.0,183.0,7292.0,385.4944,190.0,0.818
2020-05-08,1.83,4052.0,6.28,86270.0,59.0,31.0,3.0,314.0,27.83,0.0,178.0,7415.0,392.1796,190.0,1.023
2020-05-09,1.7038,4406.0,6.19,90654.0,42.0,26.0,10.0,386.0,25.95,0.0,224.0,7507.0,384.7154,184.0,0.98
2020-05-10,1.6069,7215.0,6.27,130877.0,159.0,48.0,10.0,1081.0,30.4,1.0,188.0,11594.0,708.7736,220.0,2.959
2020-05-11,1.6376,6219.0,5.73,128335.0,56.0,49.0,7.0,606.0,28.03,0.0,186.0,10184.0,570.5379,201.0,1.649
2020-05-12,1.7221,4847.0,6.09,99658.0,36.0,29.0,7.0,450.0,28.19,0.0,195.0,8347.0,465.9996,200.0,1.217
2020-05-13,1.8082,4733.0,6.19,100656.0,61.0,56.0,8.0,450.0,26.76,0.0,241.0,8558.0,453.3748,190.0,2.228
2020-05-14,1.7337,4582.0,6.13,95347.0,39.0,27.0,4.0,425.0,26.88,0.0,197.0,7944.0,419.6403,190.0,0.982
2020-05-15,1.7097,4667.0,6.05,94287.0,38.0,22.0,8.0,407.0,26.32,0.0,219.0,7979.0,426.8278,192.0,1.112
2020-05-16,1.7084,6793.0,6.41,130675.0,206.0,52.0,9.0,1037.0,26.96,1.0,212.0,11605.0,622.2458,193.0,1.61
2020-05-17,1.6535,7131.0,5.5,157867.0,87.0,46.0,7.0,693.0,25.02,0.0,281.0,11791.0,595.0406,181.0,1.343
2020-05-18,1.713,6004.0,5.86,126424.0,56.0,41.0,8.0,498.0,25.38,0.0,339.0,10285.0,528.5037,184.0,1.063
2020-05-19,1.6935,5938.0,6.02,122627.0,63.0,25.0,7.0,455.0,25.35,0.0,258.0,10056.0,495.851,177.0,1.584
2020-05-20,1.6562,5631.0,5.91,116376.0,41.0,34.0,7.0,414.0,25.42,0.0,248.0,9326.0,465.6938,179.0,1.212
2020-05-21,1.7233,4934.0,5.78,106140.0,58.0,31.0,2.0,383.0,24.85,0.0,274.0,8503.0,434.4338,183.0,0.998
2020-05-22,1.7538,5053.0,6.07,106199.0,42.0,28.0,9.0,420.0,25.37,0.0,257.0,8862.0,459.9868,186.0,0.913
2020-05-23,1.6755,5652.0,5.87,118409.0,43.0,39.0,12.0,500.0,23.56,0.0,294.0,9470.0,469.3522,178.0,1.015
2020-05-24,1.6936,5062.0,5.67,110660.0,50.0,39.0,4.0,382.0,24.6,0.0,232.0,8573.0,420.7766,176.0,1.247
2020-05-25,1.6847,5011.0,5.83,103319.0,53.0,19.0,2.0,378.0,23.94,0.0,221.0,8442.0,400.7748,170.0,1.02
2020-05-26,1.6692,5269.0,5.55,113822.0,34.0,39.0,12.0,388.0,24.04,0.0,219.0,8795.0,429.6926,175.0,1.203
2020-05-27,1.7153,4999.0,5.85,107762.0,34.0,45.0,3.0,380.0,25.63,0.0,239.0,8575.0,434.081,182.0,1.32
2020-05-28,1.683,4325.0,5.92,88842.0,26.0,26.0,6.0,357.0,25.37,0.0,186.0,7279.0,366.4584,181.0,1.161
2020-05-29,1.7466,4440.0,5.71,98966.0,41.0,26.0,7.0,332.0,25.46,0.0,242.0,7755.0,404.0833,187.0,1.311
2020-05-30,1.7205,4723.0,5.73,103892.0,33.0,32.0,10.0,366.0,24.6,0.0,222.0,8126.0,415.7146,184.0,1.196
2020-05-31,1.7571,4834.0,5.58,110766.0,35.0,45.0,13.0,383.0,23.79,0.0,245.0,8494.0,431.6475,182.0,1.377
2020-06-01,1.7337,4457.0,5.59,100471.0,42.0,33.0,9.0,416.0,23.94,0.0,234.0,7727.0,396.059,184.0,1.389
2020-06-02,1.7361,4449.0,5.87,94957.0,24.0,42.0,4.0,372.0,24.23,0.0,219.0,7724.0,398.0422,185.0,1.363
2020-06-03,1.888,3590.0,5.79,79966.0,41.0,31.0,7.0,307.0,24.29,0.0,180.0,6778.0,346.1903,183.0,1.129
2020-06-04,1.7606,3755.0,5.78,81303.0,36.0,21.0,7.0,296.0,23.98,0.0,183.0,6611.0,340.3803,185.0,1.246
2020-06-05,1.8594,3115.0,5.94,68704.0,32.0,29.0,4.0,272.0,24.78,0.0,160.0,5792.0,301.8998,187.0,1.259
2020-06-06,1.8519,3153.0,6.05,70042.0,28.0,17.0,6.0,233.0,24.5,0.0,157.0,5839.0,297.5512,183.0,1.264
2020-06-07,1.7576,4134.0,6.27,79082.0,138.0,28.0,5.0,591.0,27.18,1.0,145.0,7266.0,397.4962,196.0,1.394
2020-06-08,1.734,5207.0,6.29,101703.0,145.0,33.0,8.0,735.0,27.6,0.0,158.0,9029.0,491.9309,196.0,1.803
2020-06-09,1.7675,4048.0,6.01,87516.0,54.0,23.0,6.0,366.0,25.84,0.0,129.0,7155.0,369.8243,186.0,1.355
2020-06-10,1.7541,3672.0,6.05,77960.0,46.0,28.0,7.0,367.0,24.15,0.0,206.0,6441.0,324.0053,181.0,1.387
2020-06-11,1.8583,3210.0,6.15,68850.0,37.0,28.0,6.0,279.0,25.21,0.0,129.0,5965.0,309.039,186.0,1.277
2020-06-12,1.8337,2826.0,6.45,57325.0,32.0,27.0,2.0,226.0,25.01,0.0,96.0,5182.0,266.5867,185.0,1.097
2020-06-13,1.8118,2938.0,6.2,62797.0,26.0,35.0,8.0,279.0,24.9,0.0,115.0,5323.0,273.1172,184.0,1.201
2020-06-14,1.7952,2763.0,6.14,59811.0,26.0,22.0,4.0,251.0,24.33,0.0,126.0,4960.0,248.5753,180.0,1.211
2020-06-15,1.9046,2820.0,6.41,61527.0,16.0,26.0,4.0,225.0,24.44,0.0,126.0,5371.0,273.7293,183.0,1.289
2020-06-16,1.8689,2936.0,6.24,64339.0,28.0,25.0,8.0,313.0,25.21,0.0,160.0,5487.0,295.2624,193.0,1.697
2020-06-17,1.8297,2836.0,6.05,62488.0,24.0,20.0,1.0,263.0,25.71,0.0,138.0,5189.0,276.8792,192.0,1.44
2020-06-18,1.9736,2574.0,6.21,58292.0,34.0,20.0,1.0,209.0,25.92,0.0,92.0,5080.0,270.4937,191.0,1.605
2020-06-19,1.9019,2537.0,6.45,54622.0,30.0,27.0,3.0,227.0,25.42,0.0,124.0,4825.0,253.5337,189.0,1.515
2020-06-20,1.8986,2633.0,6.42,55247.0,24.0,19.0,6.0,234.0,25.89,0.0,111.0,4999.0,267.4172,192.0,1.598
2020-06-21,1.8624,2449.0,6.32,53407.0,28.0,35.0,3.0,179.0,25.23,0.0,82.0,4561.0,231.285,182.0,1.062
